z_real,z_imag,target_real,target_imag
-1.009152882929326839e-01,7.003522059529589949e-01,-2.823909523584476264e-02,5.252381464000385053e-02
9.838639932873599614e-02,7.025687477248026003e-01,-8.360336454860341562e-03,4.125641870810363432e-02
2.997723077075089559e-01,7.016024562707012802e-01,1.156512491670642732e-02,5.219257077117293170e-02
4.997395321583444905e-01,6.997658123987144929e-01,2.370092989923367269e-02,6.405273782125664450e-02
7.011102936777120487e-01,6.998094007495256896e-01,5.227776097460944821e-02,7.336837066339790825e-02
8.981088086864361664e-01,7.004598367019390093e-01,7.095804868386645925e-02,8.004972535399250411e-02
-8.980556531872226911e-01,8.994268762555993613e-01,-1.242748733261208188e-01,3.175180123691989653e-02
-7.001621594083248246e-01,8.994440083044038525e-01,-1.031699160058161535e-01,4.101472189001086760e-02
-4.991827245360787035e-01,9.006567432381580307e-01,-8.685538404847413518e-02,4.137972202993375759e-02
-3.014983009115168588e-01,8.992673334135642405e-01,-5.849896496658280737e-02,3.380875860025001067e-02
-9.991799472956787442e-02,8.985412076998353648e-01,-3.353381851042596534e-02,4.170598678450191527e-02
1.005713800440730527e-01,8.996816843900065086e-01,-7.365987788694475236e-03,6.497421045124533723e-02
2.969702702926260152e-01,8.999824509245498705e-01,-3.542867316315477175e-03,5.794416290521966356e-02
4.993517129828730639e-01,8.982672865209133661e-01,3.008676923593477451e-02,6.791388005021992136e-02
6.991456498820465271e-01,9.003391009169094961e-01,4.347403836688229495e-02,8.010573308124444014e-02
9.002646474222542050e-01,9.002629059124754862e-01,6.530412426647613788e-02,7.921064091150473163e-02
