z_real,z_imag,target_real,target_imag
-9.782608695652172948e-01,-2.282608695652173836e+00,-2.093384197483933451e-01,-4.884563127462512866e-01
-9.057971014492753881e-01,-2.282608695652173836e+00,-2.005618382735930294e-01,-5.054158324494543164e-01
-8.333333333333332593e-01,-2.282608695652173836e+00,-1.904228254448911972e-01,-5.215929566533977768e-01
-7.608695652173911306e-01,-2.282608695652173836e+00,-1.789588168305099314e-01,-5.368764504915299884e-01
-6.884057971014492239e-01,-2.282608695652173836e+00,-1.662224972354242880e-01,-5.511588066227224303e-01
-6.159420289855070951e-01,-2.282608695652173836e+00,-1.522815469695961710e-01,-5.643374975932096138e-01
-5.434782608695651884e-01,-2.282608695652173836e+00,-1.372181421528932133e-01,-5.763161970421516456e-01
-4.710144927536230597e-01,-2.282608695652173836e+00,-1.211282117987652340e-01,-5.870059494863241190e-01
-3.985507246376811530e-01,-2.282608695652173836e+00,-1.041204596426074103e-01,-5.963262688622061880e-01
-3.260869565217392463e-01,-2.282608695652173836e+00,-8.631516383954307425e-02,-6.042061468768014088e-01
-2.536231884057968955e-01,-2.282608695652173836e+00,-6.784277261230903244e-02,-6.105849535107816806e-01
-1.811594202898549888e-01,-2.282608695652173836e+00,-4.884231854814464341e-02,-6.154132137066233854e-01
-1.086956521739130821e-01,-2.282608695652173836e+00,-2.945967839652621420e-02,-6.186532463270491000e-01
-3.623188405797073131e-02,-2.282608695652173836e+00,-9.845708791140515836e-03,-6.202796538418575700e-01
