z_re,z_im,w_re,w_im
-2.7966101694915255,-2.389830508474576,9.968723808188908,-1.8444915451119008
-2.7966101694915255,-2.288135593220339,9.952748877526705,-1.8126999601589642
-2.7966101694915255,-2.1864406779661016,9.937761233578394,-1.7807357771771541
-2.7966101694915255,-2.084745762711864,9.923761310462162,-1.748545880761048
-2.7966101694915255,-1.9830508474576272,9.91074820844708,-1.7160601176881554
-2.7966101694915255,-1.8813559322033897,9.898721333292132,-1.6831875795252877
-2.7966101694915255,-1.7796610169491525,9.88768265224856,-1.649812324284992
-2.7966101694915255,-1.6779661016949152,9.877639698616171,-1.6157885693751193
-2.7966101694915255,-1.5762711864406778,9.868609467125744,-1.5809354777844322
-2.7966101694915255,-1.4745762711864405,1.3991622389940264,-2.429195460967901
-2.7966101694915255,-1.3728813559322033,1.3922720441585252,-2.391974568653743
-2.7966101694915255,-1.271186440677966,1.3865572849029897,-2.3531206106347544
-2.7966101694915255,-1.1694915254237288,1.3821333798115458,-2.3122672016578454
-2.7966101694915255,-1.0677966101694913,1.3791604948854193,-2.269000377433501
-2.7966101694915255,-0.9661016949152543,1.377852076278805,-2.2228682555355217
-2.7966101694915255,-0.8644067796610169,1.3784815764255214,-2.1734001752272847
-2.7966101694915255,-0.7627118644067794,1.38138514669257,-2.1201379149808037
-2.7966101694915255,-0.6610169491525424,1.3869574747180704,-2.062680324694833
-2.7966101694915255,-0.5593220338983049,1.3956378833691832,-2.000739869401164
-2.7966101694915255,-0.45762711864406747,1.407884814846013,-1.9342051002013054
-2.7966101694915255,-0.35593220338983045,1.4241392797672663,-1.8631978881000681
-2.7966101694915255,-0.254237288135593,1.4447815161792423,-1.7881106209118323
-2.7966101694915255,-0.15254237288135553,2.115806099699004,-5.918957705024255
-2.7966101694915255,-0.05084745762711851,2.145920970603695,-5.837944176793207
-2.7966101694915255,0.05084745762711895,2.180838411473584,-5.755480906097431
-2.7966101694915255,0.15254237288135597,2.2204136771500345,-5.672694835573054
-2.7966101694915255,0.25423728813559343,2.264388176162572,-5.590680237027354
-2.7966101694915255,0.3559322033898309,2.3124254228282872,-5.510419296085305
-2.7966101694915255,0.4576271186440679,2.3641484590752224,-5.43273074967134
-2.7966101694915255,0.5593220338983054,2.419172038354538,-5.35824783572258
-2.7966101694915255,0.6610169491525424,2.4771261078287528,-5.287420252574943
-2.7966101694915255,0.7627118644067798,2.5376700945360433,-5.220532066876321
-2.7966101694915255,0.8644067796610173,2.600499392065014,-5.157727803353293
-2.7966101694915255,0.9661016949152543,2.6653462084324837,-5.099040814403544
-2.7966101694915255,1.0677966101694913,1.6278480504544606,2.1465474025772426
