z_re,z_im,w_re,w_im
-2.8983050847457625,1.7796610169491531,0.3192966181141582,4.770957582964221
-2.8983050847457625,1.8813559322033901,0.3200668877668327,4.750268774538415
-2.8983050847457625,1.9830508474576272,3.7488697149744143,3.105919411027243
-2.8983050847457625,2.084745762711865,3.7504614863257215,3.085154768053796
-2.8983050847457625,2.186440677966102,3.752451156166874,3.064415005617581
-2.8983050847457625,2.288135593220339,3.7548244497081864,3.0437347379365116
-2.8983050847457625,2.389830508474577,3.7575644347697827,3.0231432765140185
-2.8983050847457625,2.491525423728814,3.7606525847698182,3.002664952763769
-2.8983050847457625,2.593220338983051,3.7640696463673766,2.9823195531029048
-2.8983050847457625,2.694915254237289,3.7677963226144806,2.9621228196193963
-2.8983050847457625,2.796610169491526,3.77181378848009,2.9420869782175783
-2.8983050847457625,2.898305084745763,3.776104059221515,2.922221264639587
-2.8983050847457625,3.0,3.7806502336960204,2.90253242656231
-2.7966101694915255,-3.0,1.3856400688409618,-4.668933792826248
-2.7966101694915255,-2.8983050847457625,1.3714881613383207,-4.693182050125719
-2.7966101694915255,-2.7966101694915255,1.3577917778015114,-4.717903979789851
-2.7966101694915255,-2.694915254237288,1.3445817368290196,-4.743091158196012
-2.7966101694915255,-2.593220338983051,1.3318899695521513,-4.768733578115269
-2.7966101694915255,-2.4915254237288136,1.319749667081899,-4.7948195078804074
-2.7966101694915255,-2.389830508474576,1.3081954674548968,-4.821335293516946
-2.7966101694915255,-2.288135593220339,1.297263680883711,-4.848265080451172
-2.7966101694915255,-2.1864406779661016,1.2869925467029868,-4.875590425813228
-2.7966101694915255,-2.084745762711864,1.277422507273497,-4.903289766452517
-2.7966101694915255,-1.9830508474576272,1.2685964723356222,-4.931337702112276
-2.7966101694915255,-1.8813559322033897,1.2605600307538705,-4.95970404874493
-2.7966101694915255,-1.7796610169491525,1.253361543952489,-4.988352615368399
-2.7966101694915255,-1.6779661016949152,1.2470520252820716,-5.017239661930499
-2.7966101694915255,-1.5762711864406778,1.241684671137467,-5.046312009729294
-2.7966101694915255,-1.4745762711864405,-2.879820868918743,-1.0195627541469015
-2.7966101694915255,-1.3728813559322033,-2.8831413227051175,-1.0487969530965342
-2.7966101694915255,-1.271186440677966,-2.88536098775875,-1.0779766573024807
-2.7966101694915255,-1.1694915254237288,-2.8864369501229583,-1.1069866287636934
-2.7966101694915255,-1.0677966101694913,-2.886339589073731,-1.135690461101
-2.7966101694915255,-0.9661016949152543,-2.8850601216349947,-1.1639301713678907
-2.7966101694915255,-0.8644067796610169,-2.88261976417952,-1.1915282298227083
-2.7966101694915255,-0.7627118644067794,-2.8790798269566746,-1.2182932198378271
-2.7966101694915255,-0.6610169491525424,-2.8745512948919547,-1.2440302274185062
-2.7966101694915255,-0.5593220338983049,-2.869201581231281,-1.2685564757378716
-2.7966101694915255,-0.45762711864406747,-2.8632555076297965,-1.2917214760922102
-2.7966101694915255,-0.35593220338983045,-2.8569876934709897,-1.3134291527686428
-2.7966101694915255,-0.254237288135593,-2.8507049195200507,-1.3336575644581377
-2.7966101694915255,-0.15254237288135553,-4.499263321073482,-2.063549111264807
-2.7966101694915255,-0.05084745762711851,-4.493862923110292,-2.081098061962315
-2.7966101694915255,0.05084745762711895,-4.489280483648478,-2.0976063324045904
-2.7966101694915255,0.15254237288135597,-4.485674177876942,-2.1133470682694924
-2.7966101694915255,0.25423728813559343,-4.483118410177155,-2.1286137324565044
-2.7966101694915255,0.3559322033898309,-4.48160708557779,-2.143692009713954
-2.7966101694915255,0.4576271186440679,-4.481066123107466,-2.1588374566772344
-2.7966101694915255,0.5593220338983054,-4.481370986664927,-2.1742611590543715
-2.7966101694915255,0.6610169491525424,-4.482365255022472,-2.190123304361224
-2.7966101694915255,0.7627118644067798,-4.483877429328785,-2.2065331130727692
-2.7966101694915255,0.8644067796610173,-4.485734530744772,-2.2235530676443824
-2.7966101694915255,0.9661016949152543,-4.487772110341013,-2.2412055362154
-2.7966101694915255,1.0677966101694913,-5.175773605533311,3.103406673640159
-2.7966101694915255,1.1694915254237293,0.30349039253664367,4.892407117012711
-2.7966101694915255,1.2711864406779663,0.30172829459974315,4.873011149892634
-2.7966101694915255,1.3728813559322033,0.3002620298840435,4.853146240776648
-2.7966101694915255,1.4745762711864412,0.2991591968764563,4.8328841367905095
-2.7966101694915255,1.5762711864406782,0.2984686926695226,4.81229905688971
-2.7966101694915255,1.6779661016949152,0.2982227811271797,4.791464370390686
-2.7966101694915255,1.7796610169491531,0.2984393976197436,4.770450097887036
-2.7966101694915255,1.8813559322033901,0.2991245244370423,4.7493211403317055
-2.7966101694915255,1.9830508474576272,3.7278938234632766,3.1045362242490673
-2.7966101694915255,2.084745762711865,3.729497567480008,3.0833469307337213
-2.7966101694915255,2.186440677966102,3.7315384773642344,3.062198034311477
-2.7966101694915255,2.288135593220339,3.733996201367514,3.041127288863377
-2.7966101694915255,2.389830508474577,3.7368480885890736,3.020165899525511
-2.7966101694915255,2.491525423728814,3.7400703880873265,2.9993390729202267
-2.7966101694915255,2.593220338983051,3.7436391969419613,2.978666668064076
-2.7966101694915255,2.694915254237289,3.7475311783803145,2.9581638936874532
-2.7966101694915255,2.796610169491526,3.751724076831451,2.937842009348451
-2.7966101694915255,2.898305084745763,3.7561970596377168,2.917708998621981
-2.7966101694915255,3.0,3.7609309156913553,2.8977701923578296
-2.694915254237288,-3.0,1.3614172672874558,-4.654318828003845
-2.694915254237288,-2.8983050847457625,1.3467728352229607,-4.679010847203123
-2.694915254237288,-2.7966101694915255,1.332591082670901,-4.704207564099818
-2.694915254237288,-2.694915254237288,1.3189042958120538,-4.729901650599143
-2.694915254237288,-2.593220338983051,1.3057459707211974,-4.756084341612988
-2.694915254237288,-2.4915254237288136,1.2931510058726179,-4.782745342597888
-2.694915254237288,-2.389830508474576,1.2811559564659336,-4.809872683651085
-2.694915254237288,-2.288135593220339,1.2697993557242062,-4.837452492869644
-2.694915254237288,-2.1864406779661016,1.2591221037677627,-4.865468653665721
-2.694915254237288,-2.084745762711864,1.2491679171475951,-4.893902301469615
-2.694915254237288,-1.9830508474576272,1.2399838203871947,-4.922731104976447
-2.694915254237288,-1.8813559322033897,1.2316206432423031,-4.951928266429189
-2.694915254237288,-1.7796610169491525,1.2241334616115451,-4.981461165719886
