z_real,z_imag,target_real,target_imag
-9.057971014492753881e-01,-2.355072463768115743e+00,-1.731546333585179051e-02,5.133866991394507862e-01
-8.333333333333332593e-01,-2.355072463768115743e+00,-5.191898879132893913e-02,5.222731664471915725e-01
-7.608695652173911306e-01,-2.355072463768115743e+00,-8.829360789646488461e-02,5.278697211919831656e-01
-6.884057971014492239e-01,-2.355072463768115743e+00,-1.260825749533291129e-01,5.299174035330599386e-01
-6.159420289855070951e-01,-2.355072463768115743e+00,-1.648834219694299830e-01,5.282023933006175787e-01
-5.434782608695651884e-01,-2.355072463768115743e+00,-2.042542572463140194e-01,5.225641711378672394e-01
-4.710144927536230597e-01,-2.355072463768115743e+00,-2.437217190309231840e-01,5.129027263533849634e-01
-3.985507246376811530e-01,-2.355072463768115743e+00,-2.827904264088397790e-01,4.991844477938006674e-01
-3.260869565217392463e-01,-2.355072463768115743e+00,-3.209536811171149751e-01,4.814463606947683161e-01
-2.536231884057968955e-01,-2.355072463768115743e+00,-3.577050902904185814e-01,4.597984228796480610e-01
-1.811594202898549888e-01,-2.355072463768115743e+00,-3.925507083358602545e-01,4.344236670118754029e-01
-1.086956521739130821e-01,-2.355072463768115743e+00,-4.250212430078474379e-01,4.055760687524949670e-01
-3.623188405797073131e-02,-2.355072463768115743e+00,-4.546838422068707475e-01,3.735761282698358832e-01
3.623188405797117539e-02,-2.355072463768115743e+00,-4.811529781790409577e-01,3.388042673381235215e-01
1.086956521739130821e-01,-2.355072463768115743e+00,-5.040999763657481036e-01,3.016922577407587513e-01
1.811594202898549888e-01,-2.355072463768115743e+00,-5.232607960792428070e-01,2.627129999858162646e-01
2.536231884057973396e-01,-2.355072463768115743e+00,-5.384417555793027388e-01,2.223690561903041985e-01
3.260869565217392463e-01,-2.355072463768115743e+00,-5.495229986503316066e-01,1.811804007148989648e-01
3.985507246376811530e-01,-2.355072463768115743e+00,-5.564596152972353105e-01,1.396718823920839736e-01
4.710144927536235038e-01,-2.355072463768115743e+00,-5.592804467011355252e-01,9.836089144523783856e-02
5.434782608695654105e-01,-2.355072463768115743e+00,-5.580847152629195840e-01,5.774569378019071830e-02
6.159420289855073172e-01,-2.355072463768115743e+00,-5.530367166732619300e-01,1.829483916593820092e-02
6.884057971014492239e-01,-2.355072463768115743e+00,-5.443588865864080750e-01,-1.956202618564501644e-02
7.608695652173915747e-01,-2.355072463768115743e+00,-5.323236060422550375e-01,-5.544170088342215835e-02
8.333333333333334814e-01,-2.355072463768115743e+00,-5.172441360970527757e-01,-8.901317577248338275e-02
9.057971014492753881e-01,-2.355072463768115743e+00,-4.994650742450474357e-01,-1.200015322119908218e-01
9.782608695652177389e-01,-2.355072463768115743e+00,-4.793527060199822554e-01,-1.481900207588298102e-01
1.050724637681159646e+00,-2.355072463768115743e+00,-4.572855887971865596e-01,-1.734204226320330000e-01
1.123188405797101552e+00,-2.355072463768115743e+00,-4.336456560767777413e-01,-1.955918543655408015e-01
1.195652173913043459e+00,-2.355072463768115743e+00,-4.088100743237888524e-01,-2.146582180825070685e-01
1.268115942028985810e+00,-2.355072463768115743e+00,-3.831440253301790499e-01,-2.306245260192511803e-01
1.340579710144927716e+00,-2.355072463768115743e+00,-3.569945289376527109e-01,-2.435423395488237885e-01
1.413043478260869623e+00,-2.355072463768115743e+00,-3.306853668637746435e-01,-2.535045620012470469e-01
1.485507246376811530e+00,-2.355072463768115743e+00,-3.045131204529659130e-01,-2.606398134581883186e-01
1.557971014492753881e+00,-2.355072463768115743e+00,-2.787442947203174204e-01,-2.651065969471515515e-01
1.630434782608696231e+00,-2.355072463768115743e+00,-2.536134686184885467e-01,-2.670874415099617760e-01
1.702898550724637694e+00,-2.355072463768115743e+00,-2.293223869885306632e-01,-2.667831806577634635e-01
1.775362318840580045e+00,-2.355072463768115743e+00,-2.060398926668423614e-01,-2.644074965961699109e-01
1.847826086956521507e+00,-2.355072463768115743e+00,-1.839025869337434782e-01,-2.601818327814104381e-01
1.920289855072463858e+00,-2.355072463768115743e+00,-1.630161019621297058e-01,-2.543307509539337041e-01
1.992753623188406209e+00,-2.355072463768115743e+00,-1.434568691545325403e-01,-2.470777845556549057e-01
2.065217391304347672e+00,-2.355072463768115743e+00,-1.252742712559835603e-01,-2.386418188472033131e-01
2.137681159420290022e+00,-2.355072463768115743e+00,-1.084930729776193148e-01,-2.292340093429044989e-01
2.210144927536232373e+00,-2.355072463768115743e+00,-9.311603373892116120e-02,-2.190552344322338474e-01
2.282608695652173836e+00,-2.355072463768115743e+00,-7.912661632437476000e-02,-2.082940651815961275e-01
2.355072463768116187e+00,-2.355072463768115743e+00,-6.649171615839701011e-02,-1.971252251416659440e-01
2.427536231884058537e+00,-2.355072463768115743e+00,-5.516434704668753825e-02,-1.857085052966136463e-01
2.500000000000000000e+00,-2.355072463768115743e+00,-4.508623023025569443e-02,-1.741880938233406340e-01
-2.500000000000000000e+00,-2.282608695652173836e+00,1.706306263896394948e-01,8.995581896691950963e-02
-2.427536231884058093e+00,-2.282608695652173836e+00,1.800918887199413343e-01,1.032497431757762457e-01
-2.355072463768115743e+00,-2.282608695652173836e+00,1.891241982661419352e-01,1.178111906017796640e-01
-2.282608695652173836e+00,-2.282608695652173836e+00,1.975614700544359448e-01,1.336644970771404539e-01
-2.210144927536231929e+00,-2.282608695652173836e+00,2.052240312176071280e-01,1.508182889240435032e-01
-2.137681159420290022e+00,-2.282608695652173836e+00,2.119199565339438263e-01,1.692629181570247388e-01
-2.065217391304347672e+00,-2.282608695652173836e+00,2.174468650964294092e-01,1.889678909880574964e-01
-1.992753623188405765e+00,-2.282608695652173836e+00,2.215942092652616602e-01,2.098793545984964093e-01
-1.920289855072463858e+00,-2.282608695652173836e+00,2.241460790600327824e-01,2.319177177513238597e-01
-1.847826086956521729e+00,-2.282608695652173836e+00,2.248845347540086581e-01,2.549754912115451133e-01
-1.775362318840579601e+00,-2.282608695652173836e+00,2.235934674142222855e-01,2.789154436747597887e-01
-1.702898550724637694e+00,-2.282608695652173836e+00,2.200629713054485237e-01,3.035691774169376744e-01
-1.630434782608695565e+00,-2.282608695652173836e+00,2.140941933381517170e-01,3.287362344962691529e-01
-1.557971014492753437e+00,-2.282608695652173836e+00,2.055046031006545482e-01,3.541838482623531070e-01
-1.485507246376811530e+00,-2.282608695652173836e+00,1.941336026490923516e-01,3.796474552448646511e-01
-1.413043478260869623e+00,-2.282608695652173836e+00,1.798483685308358837e-01,4.048320781945548563e-01
-1.340579710144927494e+00,-2.282608695652173836e+00,1.625497901653177868e-01,4.294146810721843344e-01
-1.268115942028985366e+00,-2.282608695652173836e+00,1.421783397198449761e-01,4.530475800774370065e-01
-1.195652173913043459e+00,-2.282608695652173836e+00,1.187196804088066771e-01,4.753629704422542290e-01
-1.123188405797101330e+00,-2.282608695652173836e+00,9.220979454638987549e-02,4.959785959828661994e-01
-1.050724637681159424e+00,-2.282608695652173836e+00,6.273939194369586303e-02,5.145045470122172615e-01
-9.782608695652172948e-01,-2.282608695652173836e+00,3.045734596293221685e-02,5.305511224390278002e-01
-9.057971014492753881e-01,-2.282608695652173836e+00,-4.427098450718374920e-03,5.437376347665898724e-01
-8.333333333333332593e-01,-2.282608695652173836e+00,-4.164359030973590475e-02,5.537019742306898973e-01
-7.608695652173911306e-01,-2.282608695652173836e+00,-8.086163145015946851e-02,5.601106835019118435e-01
-6.884057971014492239e-01,-2.282608695652173836e+00,-1.216934051253153182e-01,5.626692313019878711e-01
-6.159420289855070951e-01,-2.282608695652173836e+00,-1.636985890238345509e-01,5.611321169642893292e-01
-5.434782608695651884e-01,-2.282608695652173836e+00,-2.063911880394396769e-01,5.553123940708405426e-01
-4.710144927536230597e-01,-2.282608695652173836e+00,-2.492483276168553363e-01,5.450901756646401308e-01
-3.985507246376811530e-01,-2.282608695652173836e+00,-2.917208434082960156e-01,5.304196815470372250e-01
-3.260869565217392463e-01,-2.282608695652173836e+00,-3.332453938107309277e-01,5.113344139956639278e-01
