# re(z) im(z) re(|z|^2) im(|z|^2)
0.13793103448275862 0.3448275862068966 0.13793103448275862 0.0
0.14033856679238663 0.3473379528111569 0.14033856679238665 0.0
0.14280614066404854 0.34987504462691893 0.14280614066404854 0.0
0.1453356344808793 0.3524389136161323 0.1453356344808793 0.0
0.14792899408284024 0.3550295857988166 0.14792899408284027 0.0
0.15058823529411763 0.35764705882352943 0.15058823529411766 0.0
0.15331544653123802 0.3602912993484093 0.153315446531238 0.0
0.15611279149185284 0.3629622402185579 0.15611279149185284 0.0
0.15898251192368842 0.3656597774244833 0.15898251192368842 0.0
0.16192693047262424 0.36838376682522017 0.16192693047262427 0.0
0.1649484536082474 0.37113402061855666 0.1649484536082474 0.0
0.16804957462451423 0.3739103035395442 0.16804957462451423 0.0
0.17123287671232876 0.37671232876712324 0.17123287671232873 0.0
0.1745010360999019 0.3795397535172865 0.17450103609990186 0.0
0.1778568252556692 0.38239217429968875 0.1778568252556692 0.0
0.18130311614730876 0.38526912181303113 0.18130311614730876 0.0
0.18484288354898334 0.38817005545286504 0.18484288354898332 0.0
0.18847920838732476 0.3910943574036989 0.1884792083873248 0.0
0.19221528111484867 0.3940413262854397 0.19221528111484865 0.0
0.19605440509741456 0.39701017032226443 0.19605440509741454 0.0
0.2 0.4 0.20000000000000004 0.0
0.20405560515240398 0.40300982017599796 0.204055605152404 0.0
0.2082248828735034 0.4060385216033316 0.20822488287350338 0.0
0.21251162172931334 0.40908487182892816 0.21251162172931334 0.0
0.21691973969631237 0.41214750542299355 0.21691973969631242 0.0
0.22145328719723184 0.4152249134948097 0.22145328719723187 0.0
0.2261164499717354 0.4183154324477106 0.22611644997173544 0.0
0.2309135517390677 0.4214172319237986 0.23091355173906775 0.0
0.23584905660377364 0.4245283018867925 0.2358490566037737 0.0
0.24092757114892335 0.42764643878933895 0.24092757114892333 0.0
0.24615384615384617 0.4307692307692308 0.24615384615384617 0.0
0.2515327778651156 0.4338940418173243 0.2515327778651156 0.0
0.25706940874035994 0.43701799485861187 0.25706940874035994 0.0
0.2627689275743144 0.44013795368697656 0.2627689275743144 0.0
0.26863666890530563 0.44325050369375424 0.26863666890530563 0.0
0.27467811158798283 0.4463519313304721 0.27467811158798283 0.0
0.28089887640449435 0.449438202247191 0.28089887640449435 0.0
0.2873047225713773 0.45250493804991926 0.28730472257137735 0.0
0.29390154298310067 0.455547391623806 0.2939015429831006 0.0
0.30069535801541064 0.4585604209735012 0.3006953580154106 0.0
0.3076923076923077 0.46153846153846156 0.3076923076923077 0.0
0.31489864199960643 0.4644754969494194 0.31489864199960643 0.0
0.3223207091055601 0.4673650282030621 0.3223207091055601 0.0
0.3299649412249948 0.4702000412456176 0.32996494122499476 0.0
0.33783783783783783 0.47297297297297297 0.33783783783783783 0.0
0.3459459459459459 0.47567567567567565 0.3459459459459459 0.0
0.35429583702391504 0.4782993799822852 0.35429583702391504 0.0
0.3628940802903153 0.4808346563846677 0.3628940802903153 0.0
0.3717472118959109 0.48327137546468407 0.371747211895911 0.0
0.38086169959533445 0.48559866698405135 0.3808616995953344 0.0
0.39024390243902446 0.48780487804878053 0.3902439024390245 0.0
0.3999000249937516 0.4898775306173456 0.39990002499375155 0.0
0.40983606557377056 0.49180327868852464 0.4098360655737706 0.0
0.420057757941717 0.49356786558151744 0.42005775794171696 0.0
0.43057050592034457 0.49515608180839615 0.4305705059203446 0.0
0.4413793103448276 0.496551724137931 0.4413793103448276 0.0
0.45248868778280554 0.49773755656108604 0.4524886877828056 0.0
0.4639025804581038 0.49869527399246155 0.46390258045810373 0.0
0.4756242568370988 0.4994054696789536 0.47562425683709875 0.0
0.48765620237732404 0.4998476074367571 0.48765620237732404 0.0
0.5 0.5 0.5 0.0
0.512656199935918 0.49983979493752 0.512656199935918 0.0
0.5256241787122208 0.49934296977660975 0.5256241787122208 0.0
0.538901987201078 0.49848433816099696 0.538901987201078 0.0
0.5524861878453039 0.4972375690607735 0.5524861878453039 0.0
0.5663716814159292 0.49557522123893805 0.5663716814159292 0.0
0.5805515239477504 0.4934687953555878 0.5805515239477504 0.0
0.5950167348456675 0.49088880624767567 0.5950167348456675 0.0
0.6097560975609757 0.4878048780487805 0.6097560975609757 0.0
0.6247559547051933 0.48418586489652476 0.6247559547051933 0.0
0.64 0.48 0.64 0.0
0.6554690700532569 0.4752150757886112 0.6554690700532569 0.0
0.6711409395973155 0.4697986577181208 0.6711409395973155 0.0
0.6869901245169602 0.463718334048948 0.6869901245169602 0.0
0.70298769771529 0.45694200351493847 0.70298769771529 0.0
0.7191011235955056 0.449438202247191 0.7191011235955056 0.0
0.7352941176470589 0.4411764705882352 0.7352941176470589 0.0
0.7515265382808831 0.4321277595115077 0.7515265382808831 0.0
0.7677543186180423 0.4222648752399232 0.7677543186180423 0.0
0.7839294463498285 0.4115629593336599 0.7839294463498285 0.0
0.8 0.4 0.8000000000000002 0.0
0.8159102498725139 0.3875573686894442 0.8159102498725138 0.0
0.8316008316008319 0.3742203742203741 0.8316008316008319 0.0
0.8470089994706195 0.35997882477501314 0.8470089994706195 0.0
0.8620689655172414 0.3448275862068965 0.8620689655172414 0.0
0.8767123287671232 0.3287671232876712 0.8767123287671232 0.0
0.8908685968819599 0.31180400890868604 0.8908685968819599 0.0
0.9044657998869419 0.29395138496325585 0.9044657998869419 0.0
0.9174311926605506 0.275229357798165 0.9174311926605507 0.0
0.9296920395119116 0.2556653108657756 0.9296920395119115 0.0
0.9411764705882353 0.23529411764705882 0.9411764705882353 0.0
0.9518143961927423 0.2141582391433671 0.9518143961927422 0.0
0.9615384615384617 0.1923076923076921 0.9615384615384617 0.0
0.970285021224985 0.1697998787143722 0.9702850212249851 0.0
0.9779951100244499 0.1466992665036674 0.9779951100244499 0.0
0.9846153846153847 0.12307692307692308 0.9846153846153847 0.0
0.9900990099009901 0.09900990099009865 0.99009900990099 0.0
0.9944064636420137 0.07458048477315077 0.9944064636420136 0.0
0.9975062344139651 0.04987531172069808 0.9975062344139651 0.0
0.9993753903810118 0.024984384759525205 0.9993753903810116 0.0
1.0 -0.0 1.0 0.0
0.9993753903810118 -0.02498438475952565 0.9993753903810116 0.0
0.9975062344139651 -0.04987531172069852 0.9975062344139652 0.0
0.9944064636420137 -0.0745804847731512 0.9944064636420137 0.0
0.9900990099009901 -0.0990099009900991 0.9900990099009901 0.0
0.9846153846153847 -0.12307692307692308 0.9846153846153847 0.0
0.9779951100244497 -0.1466992665036678 0.9779951100244496 0.0
0.9702850212249847 -0.16979987871437258 0.9702850212249847 0.0
0.9615384615384615 -0.19230769230769248 0.9615384615384613 0.0
0.9518143961927423 -0.2141582391433671 0.9518143961927422 0.0
0.9411764705882353 -0.23529411764705882 0.9411764705882353 0.0
0.9296920395119115 -0.255665310865776 0.9296920395119115 0.0
0.9174311926605504 -0.2752293577981654 0.9174311926605505 0.0
0.9044657998869418 -0.29395138496325623 0.9044657998869419 0.0
0.8908685968819599 -0.31180400890868604 0.8908685968819599 0.0
0.8767123287671232 -0.3287671232876712 0.8767123287671232 0.0
0.8620689655172411 -0.34482758620689674 0.8620689655172411 0.0
0.8470089994706191 -0.35997882477501336 0.8470089994706191 0.0
0.8316008316008315 -0.37422037422037435 0.8316008316008315 0.0
0.8159102498725139 -0.3875573686894442 0.8159102498725138 0.0
0.8 -0.4 0.8000000000000002 0.0
0.7839294463498282 -0.4115629593336601 0.7839294463498281 0.0
0.7677543186180421 -0.42226487523992334 0.7677543186180422 0.0
0.7515265382808829 -0.43212775951150784 0.7515265382808829 0.0
0.7352941176470588 -0.44117647058823534 0.7352941176470588 0.0
0.7191011235955056 -0.449438202247191 0.7191011235955056 0.0
0.7029876977152897 -0.4569420035149386 0.7029876977152896 0.0
0.6869901245169598 -0.4637183340489481 0.6869901245169598 0.0
0.6711409395973154 -0.46979865771812085 0.6711409395973154 0.0
0.6554690700532567 -0.4752150757886112 0.6554690700532566 0.0
0.64 -0.48 0.64 0.0
0.6247559547051931 -0.4841858648965248 0.6247559547051931 0.0
0.6097560975609755 -0.48780487804878053 0.6097560975609755 0.0
0.5950167348456674 -0.4908888062476757 0.5950167348456674 0.0
0.5805515239477503 -0.4934687953555878 0.5805515239477503 0.0
0.5663716814159292 -0.49557522123893805 0.5663716814159292 0.0
0.5524861878453037 -0.4972375690607735 0.5524861878453037 0.0
0.5389019872010776 -0.49848433816099696 0.5389019872010776 0.0
0.5256241787122207 -0.49934296977660975 0.5256241787122207 0.0
0.5126561999359179 -0.49983979493752 0.5126561999359179 0.0
0.5 -0.5 0.5 0.0
0.4876562023773238 -0.4998476074367571 0.4876562023773238 0.0
0.4756242568370986 -0.4994054696789536 0.4756242568370985 0.0
0.46390258045810373 -0.49869527399246155 0.46390258045810373 0.0
0.4524886877828054 -0.4977375565610859 0.4524886877828053 0.0
0.4413793103448276 -0.496551724137931 0.4413793103448276 0.0
0.4305705059203443 -0.4951560818083961 0.4305705059203443 0.0
0.42005775794171685 -0.49356786558151744 0.42005775794171685 0.0
0.4098360655737705 -0.49180327868852464 0.40983606557377056 0.0
0.3999000249937515 -0.4898775306173456 0.39990002499375144 0.0
0.39024390243902446 -0.48780487804878053 0.3902439024390245 0.0
0.3808616995953343 -0.48559866698405135 0.3808616995953342 0.0
0.37174721189591065 -0.48327137546468396 0.37174721189591065 0.0
0.3628940802903152 -0.4808346563846677 0.3628940802903152 0.0
0.35429583702391493 -0.47829937998228517 0.3542958370239149 0.0
0.3459459459459459 -0.47567567567567565 0.3459459459459459 0.0
0.3378378378378377 -0.47297297297297297 0.3378378378378378 0.0
0.32996494122499476 -0.4702000412456176 0.32996494122499476 0.0
0.32232070910556 -0.46736502820306197 0.32232070910555993 0.0
0.3148986419996064 -0.4644754969494194 0.3148986419996064 0.0
0.3076923076923077 -0.46153846153846156 0.3076923076923077 0.0
0.30069535801541053 -0.4585604209735012 0.30069535801541053 0.0
0.29390154298310067 -0.455547391623806 0.2939015429831006 0.0
0.28730472257137724 -0.45250493804991915 0.2873047225713772 0.0
0.28089887640449424 -0.4494382022471909 0.2808988764044942 0.0
0.27467811158798283 -0.4463519313304721 0.27467811158798283 0.0
0.2686366689053055 -0.4432505036937541 0.26863666890530546 0.0
0.2627689275743144 -0.44013795368697656 0.2627689275743144 0.0
0.2570694087403599 -0.43701799485861187 0.25706940874035994 0.0
0.2515327778651154 -0.4338940418173242 0.2515327778651154 0.0
0.24615384615384617 -0.4307692307692308 0.24615384615384617 0.0
0.24092757114892327 -0.4276464387893389 0.24092757114892327 0.0
0.23584905660377364 -0.4245283018867925 0.2358490566037737 0.0
0.23091355173906766 -0.4214172319237985 0.23091355173906764 0.0
0.22611644997173533 -0.4183154324477105 0.22611644997173536 0.0
0.22145328719723184 -0.4152249134948097 0.22145328719723187 0.0
0.21691973969631229 -0.41214750542299344 0.21691973969631229 0.0
0.21251162172931334 -0.40908487182892816 0.21251162172931334 0.0
0.20822488287350335 -0.4060385216033316 0.20822488287350338 0.0
0.2040556051524039 -0.40300982017599785 0.2040556051524039 0.0
0.2 -0.4 0.20000000000000004 0.0
0.19605440509741448 -0.3970101703222644 0.19605440509741448 0.0
0.19221528111484867 -0.3940413262854397 0.19221528111484865 0.0
0.18847920838732476 -0.3910943574036989 0.1884792083873248 0.0
0.18484288354898326 -0.388170055452865 0.18484288354898326 0.0
0.18130311614730876 -0.38526912181303113 0.18130311614730876 0.0
0.17785682525566915 -0.3823921742996887 0.17785682525566915 0.0
0.1745010360999019 -0.3795397535172865 0.17450103609990186 0.0
0.17123287671232876 -0.37671232876712324 0.17123287671232873 0.0
0.16804957462451417 -0.37391030353954413 0.1680495746245142 0.0
0.1649484536082474 -0.37113402061855666 0.1649484536082474 0.0
0.1619269304726242 -0.3683837668252201 0.16192693047262421 0.0
0.1589825119236883 -0.36565977742448325 0.1589825119236883 0.0
0.15611279149185284 -0.3629622402185579 0.15611279149185284 0.0
0.15331544653123796 -0.3602912993484093 0.15331544653123796 0.0
0.15058823529411763 -0.35764705882352943 0.15058823529411766 0.0
0.14792899408284022 -0.35502958579881655 0.14792899408284022 0.0
0.14533563448087922 -0.35243891361613217 0.14533563448087922 0.0
