# re(psi) im(psi) re(|psi|^2) im(|psi|^2)
1.0 0.0 1.0 0.0
0.9987502603949663 0.09983341664682815 1.0074687937183922 0.0
0.9950041652780258 0.19866933079506122 1.0295027919191784 0.0
0.9887710779360422 0.2955202066613396 1.0650004371079638 0.0
0.9800665778412416 0.3894183423086505 1.11217714232786 0.0
0.9689124217106447 0.479425538604203 1.1686401280111165 0.0
0.955336489125606 0.5646424733950355 1.2314889302165024 0.0
0.9393727128473789 0.6442176872376911 1.2974375221921237 0.0
0.9210609940028851 0.7173560908995228 1.3629531158242272 0.0
0.9004471023526769 0.7833269096274834 1.4244060314818756 0.0
0.8775825618903728 0.8414709848078965 1.4782245712076412 0.0
0.8525245220595057 0.8912073600614354 1.5210486193404615 0.0
0.8253356149096782 0.9320390859672264 1.5498757350089596 0.0
0.7960837985490559 0.963558185417193 1.5621937909967674 0.0
0.7648421872844884 0.9854497299884603 1.5560947417844497 0.0
0.7316888688738209 0.9974949866040544 1.5303648491340742 0.0
0.6967067093471654 0.9995736030415051 1.484547626746732 0.0
0.6599831458849821 0.9916648104524686 1.418976849141968 0.0
0.6216099682706644 0.9738476308781951 1.3347781608205298 0.0
0.5816830894638835 0.9463000876874145 1.2338390725254567 0.0
0.5403023058681398 0.9092974268256817 1.1187483921582349 0.0
0.49757104789172696 0.8632093666488737 0.9927073583704209 0.0
0.4535961214255773 0.8084964038195901 0.8594158763615368 0.0
0.40848744088415717 0.74570521217672 0.7229382528276148 0.0
0.3623577544766734 0.6754631805511506 0.5875536505096535 0.0
0.3153223623952687 0.5984721441039564 0.45759709949491995 0.0
0.26749882862458735 0.5155013718214642 0.3372972876653378 0.0
0.2190066870930415 0.4273798802338298 0.23061749102015208 0.0
0.16996714290024081 0.33498815015590466 0.1411058904105458 0.0
0.1205027693673664 0.23924932921398198 0.07176115895454503 0.0
0.0707372016677029 0.1411200080598672 0.02491860837459426 0.0
0.020794827803092428 0.04158066243329049 0.0021613763517515207 0.0
