# re(z) im(z) re(|z|^2) im(|z|^2)
-0.0009803715161675816 -0.006666243428856474 4.539992976248485e-05 0.0
-0.0004910086504879694 -0.007426647026380813 5.5396175549304995e-05 0.0
0.0001148316688797472 -0.00821250122318936 6.745836265306444e-05 0.0
0.00084969897015984 -0.009014482842791764 8.198288926287777e-05 0.0
0.0017261607226024588 -0.009821201805770632 9.943563574992777e-05 0.0
0.0027565713226453898 -0.010619045141178297 0.00012036280516721335 0.0
0.003952806233300988 -0.011392037599994622 0.00014540319779771438 0.0
0.0053259610378788135 -0.012121724366666333 0.0001753020625984355 0.0
0.006886015879680695 -0.012787081747437222 0.00021092667431085683 0.0
0.008641466566159254 -0.013364462022356211 0.00025328378956104966 0.0
0.010598924514209294 -0.013827578863306477 0.0003035391380788668 0.0
0.012762688694769896 -0.01414753982463229 0.00036303910580916395 0.0
0.01513429378855618 -0.01429293238760197 0.00043333476471489157 0.0
0.017712039875968515 -0.01422996986733711 0.0005162083989932209 0.0
0.020490510135068103 -0.013922703154467047 0.0006137026687227352 0.0
0.023460084190561177 -0.013333303748930467 0.0007281525390894617 0.0
0.026606455919276573 -0.01242242283775784 0.0008622200857444549 0.0
0.029910165645804055 -0.011149630263089997 0.0010189322639630493 0.0
0.033346157725128875 -0.009473936115568085 0.0012017217005510375 0.0
0.03688337547421202 -0.007354396370313698 0.001414470532343388 0.0
0.0404844062466585 -0.0047508024616322074 0.0016615572731739324 0.0
0.044105190107849884 -0.0016244529773318853 0.0019479066419251418 0.0
0.04769480602576648 0.0020609962409919177 0.002279042227340873 0.0
0.05119534970926034 0.006338609358200556 0.0026611418004493306 0.0
0.05454191716629755 0.011237183116644067 0.0031010950125722535 0.0
0.05766270768773036 0.016780204949138507 0.00360656313601573 0.0
0.06047925925916553 0.02298476920295952 0.004186040415850676 0.0
0.06290682834091677 0.029860466392710713 0.004848916505103774 0.0
0.06485492451620646 0.03740826270789445 0.005605539352825684 0.0
0.06622800868006677 0.04561938921160157 0.006467277805766589 0.0
0.06692636122318453 0.054474262219402006 0.007446583070924346 0.0
0.0668471240626266 0.06394145817882033 0.008557048069478022 0.0
0.06588551740116638 0.0739767679146645 0.009813463594319533 0.0
0.06393622878542443 0.08452235629872744 0.011231870065591166 0.0
0.060894968417716265 0.0955060541802439 0.012829603563674343 0.0
0.05666018080587026 0.10684080971539071 0.014625334709594234 0.0
0.051134898768798266 0.118424326004535 0.016639098861723628 0.0
0.04422872162326926 0.1301389111362198 0.018892316008149564 0.0
0.03585989513902973 0.14185156530719747 0.02140779865948432 0.0
0.025957466653811927 0.15341432760895451 0.024209745990791384 0.0
0.014463484683059503 0.16466490232625614 0.02732372244729257 0.0
0.0013352085433394657 0.17542758117934695 0.03077661902029057 0.0
-0.013452709960794201 0.1855144738709157 0.03459659542089192 0.0
-0.029906113751905328 0.19472705460048356 0.03881300143312161 0.0
