# re(z) im(z) re(|z|^2) im(|z|^2)
0.15567710810208035 0.5262688000681546 0.3011942119122021 0.0
0.12995748516170258 0.5366016842068637 0.30483031544319683 0.0
0.10359588001774998 0.5456905796417166 0.3085103150663647 0.0
0.07665178402159231 0.5534972851914612 0.31223474070801066 0.0
0.04918689250288667 0.5599864090295157 0.31600412869186256 0.0
0.021264974008020007 0.5651254928745846 0.31981902181630395 0.0
-0.007048267328267783 0.5688851301978335 0.3236799694325367 0.0
-0.03568533600992888 0.5712390780728749 0.3275875275236896 0.0
-0.06457709571710032 0.5721643623065178 0.3315422587848797 0.0
-0.09365292584623854 0.5716413755010055 0.33554473270424257 0.0
-0.12284088372606491 0.5696539677122757 0.33959552564493906 0.0
-0.15206787216408751 0.5661895293836148 0.34369522092815247 0.0
-0.18125981196066576 0.5612390662499106 0.34784440891708746 0.0
-0.21034181901056148 0.5547972659245112 0.3520436871019845 0.0
-0.23923838559561117 0.5468625558984309 0.3562936601861588 0.0
-0.26787356545669383 0.5374371527002917 0.36059494017307825 0.0
-0.2961711622185393 0.5265271019848964 0.3649481464544938 0.0
-0.3240549207272386 0.5141423093386648 0.3693539058996322 0.0
-0.3514487208475624 0.5002965616112894 0.37381285294546657 0.0
-0.37827677325546516 0.48500753860482443 0.37832562968807687 0.0
-0.40446381675043297 0.4682968149739909 0.38289288597511206 0.0
-0.4299353166027417 0.450189852214674 0.38751527949936976 0.0
-0.4546176634421864 0.43071598064138733 0.39219347589350506 0.0
-0.47843837218749946 0.4099083712788242 0.3969281488258827 0.0
-0.5013262805095363 0.3878039976174303 0.4017199800975862 0.0
-0.5232117463163743 0.3644435872081839 0.4065696597405992 0.0
-0.5440268437447802 0.33987156309738986 0.4114778861171705 0.0
-0.563705557140094 0.31413597512821806 0.4164453660203802 0.0
-0.5821839725054516 0.2872884211618861 0.4214728147759177 0.0
-0.5994004659014619 0.25938395829773625 0.42656095634509134 0.0
-0.6152958882789608 0.23048100419792567 0.43171052342907956 0.0
-0.6298137462303238 0.20064122864896555 0.4369222575744412 0.0
-0.6429003781490147 0.16992943551884296 0.4421969092798987 0.0
-0.6545051252926016 0.13841343529487368 0.4475352381044123 0.0
-0.6645804972513758 0.10616390841369702 0.45293801277655776 0.0
-0.6730823313329676 0.07325425962086335 0.45840601130522357 0.0
-0.6799699453829662 0.0397604636232112 0.46394002109164667 0.0
-0.6852062835724937 0.005760902322613068 0.4695408390427993 0.0
-0.6887580546959617 -0.028663806055356355 0.4752092716861445 0.0
-0.6905958625358326 -0.06343098559984332 0.4809461352857781 0.0
