# re(z) im(z) re(|z|^2) im(|z|^2)
-0.060128241190009424 -0.8522819924246882 0.7300000000000002 0.0
-0.04307171244738989 -0.8533140263624227 0.73 0.0
-0.025997955594073197 -0.8540047460669811 0.7300000000000002 0.0
-0.008913799905153619 -0.8543538752596906 0.7300000000000002 0.0
0.008173921184878918 -0.8543612742935294 0.73 0.0
0.025258372815421648 -0.8540269402089826 0.7300000000000001 0.0
0.042332721433612 -0.8533510067352263 0.7300000000000001 0.0
0.05939013752765773 -0.8523337442366377 0.7300000000000002 0.0
0.0764237983585501 -0.8509755596046527 0.73 0.0
0.09342689068906967 -0.8492769960950153 0.73 0.0
0.11039261350898885 -0.8472387331104823 0.73 0.0
0.12731418075538634 -0.8448615859290709 0.7300000000000001 0.0
0.14418482402698146 -0.8421465053779588 0.7299999999999999 0.0
0.16099779529140443 -0.8390945774531658 0.73 0.0
0.1777463695843195 -0.8357070228851703 0.73 0.0
0.19442384769932086 -0.8319851966506323 0.7300000000000001 0.0
0.21102355886752588 -0.8279305874304221 0.7300000000000001 0.0
0.22753886342579382 -0.8235448170141672 0.7300000000000001 0.0
0.24396315547250236 -0.8188296396515576 0.7300000000000001 0.0
0.26028986550982075 -0.8137869413506703 0.7299999999999999 0.0
0.27651246307142047 -0.8084187391235907 0.73 0.0
0.29262445933457537 -0.8027271801796346 0.7300000000000001 0.0
0.3086194097156038 -0.7967145410664929 0.7300000000000001 0.0
0.32449091644761663 -0.7903832267596435 0.7300000000000001 0.0
0.3402326311395383 -0.7837357697003926 0.73 0.0
0.35583825731537866 -0.7767748287829327 0.7300000000000001 0.0
0.3713015529327397 -0.7695031882908191 0.73 0.0
0.3866163328795491 -0.761923756783295 0.7300000000000001 0.0
0.40177647144802237 -0.7540395659319056 0.7300000000000001 0.0
0.4167759047848646 -0.7458537693078701 0.73 0.0
0.4316086333167309 -0.7373696411206958 0.73 0.0
0.4462687241499755 -0.7285905749085374 0.73 0.0
0.4607503134437304 -0.7195200821808271 0.73 0.0
0.4750476087553635 -0.7101617910137177 0.7300000000000001 0.0
0.48915489135737805 -0.7005194445989004 0.7300000000000002 0.0
0.503066518524828 -0.6905968997463782 0.7300000000000002 0.0
0.5167769257923319 -0.6803981253417933 0.7300000000000001 0.0
0.5302806291797862 -0.6699272007589258 0.73 0.0
0.5435722273858827 -0.6591883142279984 0.7300000000000002 0.0
0.5566464039485579 -0.64818576116044 0.7300000000000001 0.0
0.5694979293715068 -0.636923942430779 0.73 0.0
0.5821216632159116 -0.6254073626163518 0.7300000000000002 0.0
0.5945125561565485 -0.6136406281955318 0.7300000000000001 0.0
0.6066656520014513 -0.6016284457051992 0.7299999999999999 0.0
0.6185760896743212 -0.5893756198581905 0.7300000000000002 0.0
0.6302391051588925 -0.5768870516214752 0.7300000000000002 0.0
0.6416500334044762 -0.5641677362558362 0.7300000000000002 0.0
0.6528043101919179 -0.5512227613178309 0.73 0.0
0.6636974739592243 -0.5380573046248374 0.7300000000000002 0.0
0.6743251675861286 -0.5246766321839956 0.7300000000000002 0.0
0.6846831401368807 -0.5110860960858754 0.73 0.0
0.694767248560565 -0.4972911323637112 0.7300000000000001 0.0
0.7045734593482649 -0.4832972588190616 0.7300000000000001 0.0
0.7140978501464129 -0.4691100728147619 0.7300000000000001 0.0
0.7233366113256801 -0.454735249036054 0.73 0.0
0.7322860475047765 -0.44017853722078737 0.7299999999999999 0.0
0.7409425790285551 -0.4254457598596013 0.7300000000000002 0.0
0.7493027433998246 -0.410542809867006 0.73 0.0
0.7573631966643042 -0.39547564822429515 0.7299999999999999 0.0
0.7651207147481596 -0.3802503015952327 0.73 0.0
0.7725721947475892 -0.3648728599154687 0.7300000000000002 0.0
0.7797146561699448 -0.34934947395664495 0.7299999999999999 0.0
0.7865452421258896 -0.3336863528661695 0.7300000000000001 0.0
0.7930612204721138 -0.3178897616836397 0.73 0.0
0.7992599849041581 -0.30196601883491003 0.7300000000000002 0.0
0.8051390559988981 -0.2859214936048063 0.7300000000000001 0.0
0.8106960822062829 -0.2697626035894964 0.73 0.0
0.8159288407899223 -0.2534958121295374 0.7300000000000001 0.0
0.8208352387161517 -0.2371276257246258 0.73 0.0
0.8254133134912187 -0.2206645914310838 0.7300000000000001 0.0
0.8296612339462532 -0.20411329424312477 0.73 0.0
0.8335773009697117 -0.1874803544589429 0.7300000000000002 0.0
0.837159948186998 -0.17077242503268192 0.7300000000000002 0.0
0.8404077425869934 -0.15399618891334338 0.7300000000000002 0.0
0.843319385095241 -0.1371583563716945 0.7300000000000001 0.0
0.8458937110935592 -0.12026566231625063 0.7300000000000002 0.0
0.8481296908858722 -0.10332486359940113 0.73 0.0
0.8500264301100762 -0.08634273631475825 0.7300000000000001 0.0
0.8515831700957707 -0.0693260730868106 0.7300000000000001 0.0
0.8527992881677177 -0.05228168035396363 0.73 0.0
0.8536742978949032 -0.03521637564605484 0.7300000000000001 0.0
0.8542078492851031 -0.01813698485743298 0.7300000000000002 0.0
0.8543997289248749 -0.0010503395166914786 0.7300000000000001 0.0
0.8542498600649214 0.016036725945852426 0.7300000000000002 0.0
0.853758302650788 0.03311737693183797 0.73 0.0
0.8529252532988868 0.050184781408610074 0.7300000000000002 0.0
0.8517510452178509 0.06723211264194026 0.7300000000000001 0.0
0.8502361480752572 0.08425255192662984 0.7300000000000001 0.0
0.848381167809764 0.10123929131390119 0.73 0.0
0.8461868463887452 0.1181855363344862 0.73 0.0
0.8436540615115117 0.13508450871632352 0.7300000000000001 0.0
0.8407838262582444 0.15192944909577713 0.7300000000000001 0.0
0.8375772886847753 0.1687136197212913 0.7299999999999999 0.0
0.8340357313633807 0.18543030714840206 0.7300000000000002 0.0
0.8301605708697688 0.20207282492502449 0.73 0.0
0.8259533572164691 0.21863451626594532 0.7300000000000001 0.0
0.8214157732328473 0.23510875671544756 0.73 0.0
0.8165496338919968 0.2514889567970055 0.73 0.0
0.8113568855847726 0.267768564648986 0.73 0.0
0.8058396053412622 0.2839410686453069 0.73 0.0
0.8 0.3 0.7300000000000001 0.0
0.7938404053252623 0.3159389353546398 0.73 0.0
0.7873632850727921 0.33175149934760073 0.73 0.0
0.78057123000433 0.347431367164117 0.7300000000000002 0.0
0.7734669568513437 0.362972267066124 0.7300000000000001 0.0
0.7660533072283722 0.37836798290087026 0.73 0.0
0.7583332464964172 0.39361235658729543 0.7300000000000001 0.0
0.7503098625768388 0.4086992905791804 0.7300000000000001 0.0
0.7419863647162277 0.4236227503040849 0.73 0.0
0.7333660822027498 0.4383767665770959 0.73 0.0
0.7244524630344749 0.4529554379884216 0.73 0.0
0.7152490725402235 0.4673529332638772 0.7300000000000001 0.0
0.7057595919534831 0.4815634935973167 0.73 0.0
0.695987816939964 0.49558143495407825 0.7300000000000002 0.0
0.6859376560793826 0.5094011503445225 0.7300000000000002 0.0
0.675613129302083 0.5230171120667536 0.7300000000000002 0.0
0.6650183662811175 0.5364238739176264 0.7300000000000001 0.0
