# re(psi) im(psi) re(|psi|^2) im(|psi|^2)
0.5189928108981794 0.20997581652323205 0.3134433812885914 0.0
0.4920394843951397 0.2205990345300656 0.29076678823943203 0.0
0.46467908022410975 0.2312337163682045 0.26939567918337587 0.0
0.43694553377453504 0.24185521175840677 0.2494153429402171 0.0
0.4088731651819414 0.25243870014171055 0.23090256253513558 0.0
0.3804966310958083 0.26295923363797064 0.21392524483072844 0.0
0.3518508760317752 0.2733917803039301 0.19854210450207999 0.0
0.3229710833805342 0.28371126762146553 0.1848024040753748 0.0
0.29389262614623657 0.2938926261462365 0.1727457514062631 0.0
0.2646510174875979 0.30391083324666623 0.1624019556219038 0.0
0.23528186113514335 0.3137409568629883 0.15379094219252037 0.0
0.20582080175817663 0.32335819921601405 0.14692272743660206 0.0
0.17630347535507032 0.332737940395301 0.1417974524007828 0.0
0.14676545974041338 0.34185578175654163 0.13840547569319112 0.0
0.11724222520233421 0.3506875890582393 0.13672752448987538 0.0
0.08776908540302339 0.3592095352680977 0.13673490258000592 0.0
0.05838114859506276 0.36739814297001 0.1383897539690907 0.0
0.029113269225626105 0.375230326303119 0.14164538022254894 0.0
5.657130561438501e-17 0.3826834323650898 0.14644660940672624 0.0
-0.028924455524893134 0.38973528201253493 0.15273021417280166 0.0
-0.05762628974712773 0.3963642099924191 0.16042537623293443 0.0
-0.08607213715768448 0.4025491043392705 0.16945419419924013 0.0
-0.11422911974182237 0.4082694449741264 0.17973223149647286 0.0
-0.14206489157726393 0.41350534144233825 0.1911691008202045 0.0
-0.16954768256380914 0.418237569728664 0.20366908139529727 0.0
-0.19664634122036495 0.42244760808946885 0.21713176509586968 0.0
-0.22333037648683565 0.42611767184334803 0.231452727318947 0.0
-0.24956999846987452 0.42923074706306713 0.24652421836057187 0.0
-0.2753361580731581 0.4317706231133892 0.2622358709262115 0.0
-0.3006005854545666 0.433721923981119 0.27847541931751174 0.0
-0.32533582725449267 0.4350701383455381 0.29512942577537077 0.0
-0.34951528254141084 0.43580164833933416 0.3120840094252829 0.0
-0.3731132374228171 0.4359037569521304 0.3292255732651175 0.0
-0.3961048982717383 0.43536471403080695 0.34644152465799044 0.0
-0.4184664235211359 0.43417374083295646 0.3636209848434539 0.0
-0.44017495398075424 0.4323210530920429 0.38065548305857205 0.0
-0.4612086416332483 0.42979788255511975 0.3974396309660506 0.0
-0.4815466768687636 0.4265964969563178 0.4138717732187511 0.0
-0.5011693141195658 0.42271021839172085 0.4298546101478523 0.0
-0.5200578958587672 0.41813344006371705 0.4452957887445663 0.0
-0.538194874929729 0.4128616413654247 0.4601084583115791 0.0
-0.5555638351752851 0.40689140127836215 0.47421178738894043 0.0
-0.5721495103385431 0.4002204100591335 0.4875314388085356 0.0
-0.5879378012096793 0.39284747919355106 0.49999999999999994 0.0
-0.60291579099584 0.3847725495992977 0.5115573659572834 0.0
-0.6170717588939825 0.3759966980609438 0.5221510725772458 0.0
-0.6303951918492504 0.3665221418838776 0.5317365783977985 0.0
-0.6428767944842607 0.3563522417564623 0.5402774930912145 0.0
-0.6545084971874736 0.3454915028125264 0.5477457514062631 0.0
-0.6652834623516469 0.3339455738890761 0.5541217315986996 0.0
-0.6751960887561924 0.32172124497693555 0.5593943177411694 0.0
-0.6842420140901048 0.3088264428648215 0.563560905658622 0.0
-0.6924181156149593 0.2952702249801785 0.5666273525916163 0.0
-0.6997225089703292 0.2810627714329012 0.5686078710452757 0.0
-0.7061545451267958 0.26621537527088085 0.5695248676338478 0.0
-0.7117148054945548 0.2507404309590927 0.5694087280777035 0.0
-0.7164050951984344 0.23465142109671924 0.5682975498489877 0.0
-0.7202284345329283 0.21796290138955576 0.5662368242919058 0.0
-0.7231890486136178 0.200690483897669 0.5632790703617501 0.0
-0.7252923552441 0.18285081858098143 0.5594834224312687 0.0
-0.7265449510202492 0.1644615731681189 0.5549151749019489 0.0
-0.7269545956963138 0.1455414113764834 0.5496452866294499 0.0
-0.7265301948399882 0.12610996951410405 0.5437498484250793 0.0
-0.7252817808061895 0.1061878314963557 0.537309517127296 0.0
-0.7232204920618186 0.08579650231312905 0.5304089199473058 0.0
-0.7203585508962694 0.06495837998447554 0.5231360329795808 0.0
-0.7167092395549022 0.04369672604512894 0.5155815379304293 0.0
-0.7122868748350614 0.02203563460062415 0.5078381612545505 0.0
-0.7071067811865476 8.659560562354932e-17 0.5000000000000001 0.0
-0.7011852623606957 -0.02238451682775358 0.4921618387454496 0.0
-0.6945395716543966 -0.045091523324213 0.4844184620695708 0.0
-0.6871878807975088 -0.06809393148767466 0.4768639670204193 0.0
-0.6791492475341312 -0.09136399524165809 0.46959108005269434 0.0
-0.6704435819501736 -0.11487334893057123 0.4626904828727039 0.0
-0.6610916116015196 -0.13859304688557095 0.45625015157492055 0.0
-0.651114845498871 -0.162493604001916 0.45035471337055016 0.0
-0.6405355370070545 -0.18654503726750737 0.44508482509805136 0.0
-0.6293766457181852 -0.2107169081807566 0.4405165775687314 0.0
-0.617661798359591 -0.23497836599450111 0.43672092963824977 0.0
-0.605415248798824 -0.2592981917213311 0.4337631757080942 0.0
-0.5926618372094056 -0.28364484283445807 0.43170245015101233 0.0
-0.5794269484621788 -0.3079864985971043 0.4305912719222965 0.0
-0.5657364698082606 -0.3322911059523548 0.4304751323661521 0.0
-0.5516167479206047 -0.35652642590447675 0.43139212895472423 0.0
-0.5370945453621059 -0.38066008032187526 0.4333726474083837 0.0
-0.5221969965489793 -0.4046595990911415 0.4364390943413782 0.0
-0.5069515632788563 -0.428492467551011 0.44060568225883046 0.0
-0.4913859898936313 -0.4521261741345622 0.4458782684013004 0.0
-0.4755282581475771 -0.4755282581475764 0.45225424859373675 0.0
-0.4594065418516252 -0.498666357610694 0.45972250690878563 0.0
-0.4430491613649766 -0.5215082570928214 0.4682634216022014 0.0
-0.4264845380053526 -0.5440219354631899 0.4778489274227542 0.0
-0.4097411484492585 -0.5661756134894889 0.4884426340427164 0.0
-0.39284747919355145 -0.587937801209679 0.4999999999999999 0.0
-0.37583198114943417 -0.6092773450053398 0.5124685611914646 0.0
-0.3587230244397152 -0.6301634743047894 0.5257882126110595 0.0
-0.34154885346976505 -0.6505658478447127 0.5398915416884209 0.0
-0.3243375423421167 -0.6704545994196098 0.5547042112554338 0.0
-0.3071169506840192 -0.6898003830491087 0.5701453898521474 0.0
-0.2899146799565551 -0.7085744174939828 0.5861282267812488 0.0
-0.2727580303130922 -0.7267485300526394 0.6025603690339498 0.0
-0.25567395807391724 -0.7442951995708724 0.619344516941428 0.0
-0.23868903388285587 -0.7611875985988048 0.6363790151565463 0.0
-0.22182940161056044 -0.7773996346301625 0.6535584753420094 0.0
-0.20512073806789893 -0.7929059903603727 0.670774426734883 0.0
-0.18858821359155348 -0.8076821629013877 0.6879159905747172 0.0
-0.17225645356249794 -0.8217045018926817 0.7048705742246292 0.0
-0.15614950091651653 -0.8349502464494583 0.7215245806824883 0.0
-0.14029077970429518 -0.8473975608908426 0.7377641290737884 0.0
-0.12470305975692536 -0.8590255691926105 0.7534757816394277 0.0
-0.10940842251086726 -0.8698143881108984 0.768547272681053 0.0
-0.09442822804455211 -0.8797451589252971 0.7828682349041303 0.0
-0.07978308337684185 -0.8888000777517894 0.796330918604703 0.0
-0.0654928120755511 -0.8969624243780961 0.8088308991797953 0.0
-0.05157642522211911 -0.9042165895762111 0.820267768503527 0.0
-0.03805209377635361 -0.9105481008491509 0.83054580580076 0.0
-0.024937122382928736 -0.9159436465712967 0.8395746237670656 0.0
-0.012247924659006412 -0.9203910984840877 0.8472697858271985 0.0
-7.029780607989448e-17 -0.9238795325112867 0.8535533905932737 0.0
0.011792088061935145 -0.9263992478605488 0.858354619777451 0.0
0.02311473191456683 -0.9279417843805865 0.8616102460309092 0.0
0.03395529830781115 -0.9284999381458362 0.863265097419994 0.0
0.04430214515449159 -0.928067775243185 0.8632724755101245 0.0
0.05414463666521661 -0.9266406437380138 0.8615945243068089 0.0
0.06347315679559694 -0.9242151837995407 0.8582025475992172 0.0
0.07227912098671116 -0.920789335968215 0.8530772725633979 0.0
0.0805549861824289 -0.916362347550699 0.8462090578074793 0.0
0.08829425910993156 -0.9109347771307913 0.8375980443780962 0.0
0.09549150281252623 -0.9045084971874737 0.8272542485937369 0.0
0.10214234142660637 -0.8970866948141165 0.8151975959246253 0.0
0.10824346319739901 -0.888673870535729 0.8014578954979203 0.0
0.11379262173091895 -0.8792758352240075 0.786074755169272 0.0
0.11878863548233896 -0.8688997051127989 0.7690974374648649 0.0
0.12323138548377231 -0.8575538949194583 0.7505846570597835 0.0
0.12712181131724393 -0.8452481090804325 0.7306043208166236 0.0
0.1304619053413958 -0.8319933311122514 0.7092332117605677 0.0
0.13325470518323246 -0.817801811111921 0.6865566187114082 0.0
0.13550428450894225 -0.8026870514135419 0.6626679136272464 0.0
0.13721574209055154 -0.7866637904207353 0.6376680790365793 0.0
0.1383951891878518 -0.7697479846372298 0.6116651882434183 0.0
0.13904973526769568 -0.7519567889206724 0.584773841281905 0.0
0.1391874720853793 -0.7333085349874182 0.5571145598709119 0.0
0.13881745615540686 -0.7138227081986861 0.5288131448735648 0.0
0.13794968964147156 -0.6935199226610745 0.5000000000000011 0.0
0.13659509969797545 -0.6724218946769722 0.470809425702469 0.0
0.13476551629784872 -0.650551414582896 0.4413788873988328 0.0
0.1324736485838117 -0.6279323170162191 0.41184826232246474 0.0
0.12973305978254548 -0.60458944965314 0.3823590694324282 0.0
0.1265581407235004 -0.5805486404630474 0.35305368692688205 0.0
0.12296408200626395 -0.5558366635266782 0.32407456198411283 0.0
0.11896684486253752 -0.5304812034676467 0.29556341740902986 0.0
0.11458313076082297 -0.5045108185490118 0.2676604598879458 0.0
0.10983034980389773 -0.4779549024885763 0.24050359455091103 0.0
0.10472658797105466 -0.4508436450485478 0.21422765050872 0.0
0.0992905732588998 -0.4232079914570495 0.18896362197119104 0.0
0.09354164077622958 -0.39507960072072507 0.1648379294647567 0.0
0.08749969685015874 -0.3664908028893879 0.14197170555137786 0.0
0.08118518220221574 -0.3374745553352124 0.12048010930790631 0.0
0.07461903425459222 -0.30806439811049785 0.10047167365627133 0.0
0.06782264862809374 -0.27829440844939973 0.0820476894411312 0.0
0.060817839894611536 -0.24819915448033658 0.06530162993420058 0.0
0.053626801648105835 -0.21781364821696936 0.050318619204590964 0.0
0.0462720659591614 -0.18717329789674408 0.03717494753367229 0.0
0.038776462279145364 -0.1563138597369832 0.02593763677275924 0.0
0.031163075860858376 -0.125271389179373 0.016664058244039544 0.0
0.02345520576333563 -0.09408219169450276 0.009401605471441577 0.0
0.015676322509101115 -0.06278277321874369 0.00418742370044555 0.0
0.007850025462729244 -0.031409790296339446 0.001048197826225517 0.0
