# re(psi) im(psi) re(|psi|^2) im(|psi|^2)
-0.246253542072845 0.3389389231610534 0.1755204006169969 0.0
-0.3355664245267211 0.24380327838936647 0.17204486382305054 0.0
-0.39055682960920973 0.12689960643831108 0.16863814726859552 0.0
-0.4065696597405991 4.481138091885779e-16 0.16529888822158653 0.0
-0.3828232862338401 -0.12438682587398106 0.16202575093388075 0.0
-0.32240867681938007 -0.23424361510721525 0.15881742610692068 0.0
-0.23191285219370383 -0.31920065688431554 0.15567263036799725 0.0
-0.1207106396016811 -0.3715091482639922 0.15259010575688386 0.0
2.3704996344115586e-16 -0.3867410234545012 0.14956861922263504 0.0
0.11832040879157815 -0.36415277424968767 0.14660696213035015 0.0
0.22281941919140255 -0.306684620104936 0.1437039497777029 0.0
0.303633057148317 -0.22060232892653667 0.14085842092104503 0.0
0.35339043329990755 -0.11482351223942087 0.13806923731089285 0.0
0.36787944117144233 -4.505223801027239e-16 0.1353352832366127 0.0
0.34639283387986863 0.11254985436150271 0.13265546508012174 0.0
0.29172743468563883 0.2119523878850207 0.13002871087842593 0.0
0.20984342638830616 0.2888246982105864 0.12745396989482077 0.0
0.10922350346665562 0.3361553784919288 0.12493021219858243 0.0
-1.7163666243063349e-16 0.3499377491111553 0.12245642825298189 0.0
-0.10706073319193193 0.3294990560227186 0.1200316285114567 0.0
-0.20161534794942082 0.2774997198070895 0.1176548430217792 0.0
-0.2747385514604488 0.19960924171860595 0.11532512103806251 0.0
-0.31976088722569657 0.1038966103445403 0.11304153064044987 0.0
-0.33287108369807955 -7.341811944337934e-16 0.11080315836233388 0.0
-0.31342919743401976 -0.10183931962078424 0.10860910882495799 0.0
-0.2639658987712068 -0.1917824514004392 0.1064585043792528 0.0
-0.18987418412501297 -0.2613393941938828 0.104350484754765 0.0
-0.09882951286561145 -0.3041659647335372 0.10228420671553745 0.0
1.2414462356469643e-15 -0.31663676937905316 0.10025884372280369 0.0
0.09687255739442338 -0.2981430750968831 0.09827358560436152 0.0
0.18242911087497637 -0.2510921299759485 0.09632763823049303 0.0
0.24859372153841142 -0.18061391089278006 0.09442022319630233 0.0
0.28933161558618725 -0.09400954064684103 0.09255057751034329 0.0
0.30119421191220214 -4.4262783304798553e-16 0.09071795328941253 0.0
0.28360246574328113 0.09214802702021023 0.08892161745938634 0.0
0.23884622229367963 0.17353193814978116 0.0871608514619813 0.0
0.17180526651536204 0.23646966267347416 0.08543495096732125 0.0
0.08942464124707057 0.27522074618391085 0.08374322559219595 0.0
1.9653882442897275e-15 0.2865047968601901 0.08208499862389879 0.0
-0.08765391471131127 0.2697710102759646 0.08045960674953244 0.0
-0.1650686856587086 0.2271975545765874 0.07886639979067497 0.0
-0.22493690113676706 0.16342622479359925 0.07730474044329975 0.0
-0.26179807200317873 0.08506335002963332 0.07577400402284547 0.0
-0.2725317930340126 1.4021091734264538e-15 0.07427357821433388 0.0
-0.2566141228517818 -0.08337898284607571 0.07280286282743556 0.0
-0.21611699908785648 -0.157018190862223 0.07136126955638604 0.0
-0.15545583375873934 -0.2139665990173012 0.06994822174465536 0.0
-0.08091476149479222 -0.24903002936697977 0.06856315415427791 0.0
-8.890981798498903e-16 -0.2592402606458915 0.06720551273974977 0.0
0.07931254186812621 -0.24409890439905643 0.06587475442640296 0.0
0.149360323330016 -0.20557684866716278 0.06457034689316847 0.0
0.20353132484560268 -0.1478741632816039 0.0632917683596407 0.0
0.2368846915181482 -0.07696850201030334 0.062038507377358304 0.0
0.24659696394160643 -4.2279185559876103e-16 0.060810062625217945 0.0
0.23219406035276968 0.07544442355690524 0.05960594270893937 0.0
0.19555074744833542 0.14207593440445204 0.05842566596450082 0.0
0.1406622552368858 0.1936049850007498 0.05726876026546736 0.0
0.07321470387194252 0.2253316887858374 0.05613476283413372 0.0
-1.4519446624901334e-19 0.23457028809379765 0.05502322005640723 0.0
-0.07176495560182344 0.22086982240184902 0.05393368730035601 0.0
-0.13514680931894843 0.18601362495596435 0.05286572873835037 0.0
-0.1841627584627328 0.13380207609795508 0.051818917172725826 0.0
-0.21434213264552623 0.0696439806290977 0.0507928338648985 0.0
-0.22313016014842982 1.2026010267407893e-15 0.04978706836786394 0.0
-0.21009787405288563 -0.06826493741644217 0.048801218362012955 0.0
-0.1769416334161543 -0.12855562165157006 0.047834889494198354 0.0
-0.12727647184365826 -0.17518103474696956 0.04688769521998849 0.0
-0.06624740361375514 -0.20388854348265972 0.045959256649044204 0.0
-7.7991778270325e-16 -0.21224797382674304 0.0450492023935578 0.0
0.06493561713221989 -0.19985127982414977 0.04415716841969286 0.0
0.12228588999995363 -0.16831208812466542 0.043282797901965896 0.0
0.16663735486579961 -0.12106912506432407 0.04242574108051138 0.0
0.19394478187929887 -0.06301647961417986 0.041585655121173154 0.0
0.20189651799465538 -3.9560307923384113e-16 0.040762203978366204 0.0
0.19010441789285704 0.06176866971428055 0.0399550582606539 0.0
0.16010341072333872 0.11632193676921378 0.03916389509898706 0.0
0.11516451415974281 0.15851035516931522 0.03838839801755206 0.0
0.059943129637458285 0.18448598325196164 0.0376282568071762 0.0
1.4115164607377734e-15 0.19204990862075408 0.036883167401239994 0.0
-0.05875617614449008 0.1808329160272655 0.0361528317540464 0.0
-0.11064884896978903 0.152295075242962 0.03543695772159865 0.0
-0.1507797139251117 0.10954787452707625 0.03473525894473856 0.0
-0.17548849567721236 0.057019668707809584 0.034047454734599344 0.0
-0.18268352405273466 -2.686935067137927e-16 0.03337326996032609 0.0
-0.17201359064340208 -0.055890603619784957 0.03271243493901982 0.0
-0.14486755677765625 -0.10525244092719806 0.032064685327860776 0.0
-0.10420516164166793 -0.14342610050336574 0.03142976201836771 0.0
-0.054238786650151985 -0.16692982074953047 0.03080741103275108 0.0
-6.81105014295902e-16 -0.17377394345044514 0.030197383422318504 0.0
0.05316478671624469 -0.16362438883402503 0.029599435167892 0.0
0.10011921881047423 -0.13780228266243427 0.029013327082197046 0.0
0.13643112704019902 -0.09912301593840646 0.028438824714184505 0.0
0.15878855732358366 -0.051593529810839686 0.02787569825524702 0.0
0.16529888822158653 -3.6437895785372775e-16 0.02732372244729256 0.0
0.15564433322487023 0.050571909471798 0.026782676492638175 0.0
0.1310815860318726 0.09523634689054776 0.02625234396568796 0.0
0.09428872940586616 0.1297773024584318 0.02573251272635994 0.0
0.049077283669926274 0.15104434800021085 0.025222974835227212 0.0
1.1941639333684017e-15 0.1572371663136276 0.024723526470339388 0.0
-0.048105488342759836 0.14805346952029094 0.02423396784569112 0.0
-0.0905916154442472 0.1246886616437382 0.023754103131304993 0.0
-0.12344798873078998 0.08969021380964455 0.023283740374897003 0.0
-0.14367782822232622 0.04668375630140202 0.022822691425092974 0.0
-0.14956861922263504 -1.8335389094216942e-16 0.02237077185616559 0.0
-0.14083281660712024 -0.04575935599160948 0.021927800894261607 0.0
-0.11860752385713783 -0.08617341022362064 0.021493601345089926 0.0
-0.0853159704654948 -0.11742735927615952 0.02106799952304143 0.0
-0.04440696264011496 -0.1366705778534356 0.020650825181712566 0.0
-5.924887185536905e-16 -0.1422740715865136 0.020241911445804395 0.0
0.043527645865421266 -0.13396431909200585 0.019841094744370284 0.0
0.081970683414278 -0.11282296666008036 0.019448214745385394 0.0
0.11170035938489996 -0.08115506148661236 0.01906311429161164 0.0
0.13000507511770393 -0.042241209515980115 0.01868563933773277 0.0
