# re(Z) im(Z) re(|Z|^2) im(|Z|^2)
2.464197296893728 0.006628205599425169 6.072312251127824 0.0
2.2387840970924486 0.008014118746423235 5.012218459493332 0.0
2.0372893848950917 0.00854110474275104 4.150620988276447 0.0
1.856918129376552 0.008446800862001618 3.4482162876521154 0.0
1.6952209639356772 0.007917666169440524 2.8738368060045776 0.0
1.5500500177120107 0.007098705229498473 2.4027054490249395 0.0
1.4195204992699895 0.006101477164432052 2.0150756758713086 0.0
1.3019772751404515 0.005010677983781322 1.6951699318760118 0.0
1.1959657861234068 0.0038895373830616156 1.4303492900788326 0.0
1.1002067312530703 0.002784231882712162 1.2104626034417423 0.0
1.013574024773579 0.0017274830967359857 1.027335287893561 0.0
0.9350755969051541 0.000741482112327975 0.8743669217232531 0.0
0.8638366659259487 -0.00015974239623727654 0.7462138109156922 0.0
0.7990851583082726 -0.0009684143009514486 0.6385380280548155 0.0
0.7401389963301552 -0.0016814768232003199 0.5478085612529165 0.0
0.6863950096022191 -0.0022993682051169143 0.4711433963009732 0.0
0.6373192590583269 -0.0028250499797392026 0.40618381887404276 0.0
0.5924385898091852 -0.003263241214951265 0.350994131438323 0.0
0.5513332534169937 -0.003619820163485764 0.303981459421383 0.0
0.5136304611071374 -0.003901361475196664 0.26383147119849076 0.0
0.4789987476152867 -0.004114782732408201 0.22945673165394806 0.0
0.4471430411440453 -0.004267078734849079 0.1999551072044748 0.0
0.4178003485922905 -0.004365125839521158 0.17457618560743432 0.0
0.3907359770998663 -0.004415541880843062 0.15269410081028872 0.0
0.3657402232607025 -0.004424589865272494 0.13378548790626438 0.0
0.34262547030712076 -0.00439811584292807 0.11741155632614352 0.0
0.3212236413377165 -0.004341513182617883 0.10320347649097679 0.0
0.301383963407364 -0.004259706980047944 0.0908504385026872 0.0
0.28297100315635093 -0.004157153565447521 0.08008987055307827 0.0
0.26586293974410125 -0.004037851091357668 0.07069940697081159 0.0
0.2499500452734103 -0.003905358011526515 0.062490276953378054 0.0
0.23513334673205963 -0.0037628169392364907 0.05530184953673718 0.0
0.2213234468167762 -0.0036129819242816724 0.048997121749243554 0.0
0.20843948390624553 -0.003458247634198167 0.04345897792780143 0.0
0.196408213972924 -0.0033006792855606423 0.038587080999780025 0.0
0.18516319941770734 -0.0031420424604627593 0.034295282849425006 0.0
0.17464409172044604 -0.002983832174401963 0.030509462027304566 0.0
0.1647959964604401 -0.0028273007452416085 0.02716571407889343 0.0
0.15556891070699752 -0.0026734841574774454 0.02420883349610205 0.0
0.14691722403917593 -0.002523226728938563 0.02159103739250304 0.0
0.1387992755504777 -0.0023772039742945145 0.019270889992072836 0.0
0.13117696014980307 -0.0022359436262622476 0.017212394318042844 0.0
0.12401537830286596 -0.0020998448252763087 0.015384223403893197 0.0
0.11728252408453745 -0.0019691955249440066 0.013759068186655565 0.0
0.110949007046136 -0.001844188186590529 0.012313083194591096 0.0
0.10498780395457469 -0.001724933853842276 0.01102541437600434 0.0
0.09937403694300123 -0.001611474709319866 0.00987779606908775 0.0
0.09408477503421708 -0.0015037952215918712 0.00885420629330772 0.0
0.08909885636663648 -0.0014018319927691838 0.00794057133877847 0.0
0.08439672877471918 -0.001305482416457869 0.007124512112213194 0.0
0.07996030665763398 -0.0012146122530029293 0.006395125923708011 0.0
0.07577284231657787 -0.0011290622246574236 0.005742798414240122 0.0
0.07181881015718461 -0.0010486537279827625 0.005159041167034935 0.0
0.06808380234273032 -0.0009731937548042137 0.00463635124752836 0.0
0.06455443464978639 -0.0009024791067031388 0.004168089501491576 0.0
