# X-ray scattering factor: Iron
# re(z) im(z) re(|z|^2) im(|z|^2)
2.4999953772317567 0.004807683417753379 6.249999999999999 0.0
2.4999953817805656 0.004805317455254219 6.250000000000002 0.0
2.499995391857541 0.0048000719849667865 6.25 0.0
2.499995407433004 0.004791953034776602 6.249999999999999 0.0
2.4999954284647727 0.004780968023112912 6.250000000000001 0.0
2.499995454898308 0.004767125738028955 6.25 0.0
2.4999954866668874 0.004750436316092573 6.250000000000001 0.0
2.4999955236917963 0.004730911221182573 6.250000000000002 0.0
2.4999955658825423 0.004708563223283667 6.250000000000001 0.0
2.499995613137092 0.004683406377369779 6.25 0.0
2.499995665342124 0.004655456002462079 6.249999999999999 0.0
2.499995722373303 0.004624728660944379 6.250000000000001 0.0
2.499995784095571 0.004591242138214366 6.25 0.0
2.499995850363456 0.004555015422744764 6.25 0.0
2.499995921021396 0.0045160686866237525 6.249999999999999 0.0
2.49999599590408 0.004474423266639042 6.250000000000001 0.0
2.4999960748367998 0.0044301016459646955 6.249999999999999 0.0
2.4999961576358225 0.004383127436504447 6.250000000000001 0.0
2.499996244108766 0.0043335253619395595 6.249999999999999 0.0
2.4999963340549978 0.004281321241523484 6.250000000000002 0.0
2.4999964272660344 0.004226541974659708 6.25 0.0
2.4999965235259616 0.004169215526293063 6.249999999999998 0.0
2.499996622611858 0.004109370913138658 6.249999999999998 0.0
2.4999967242942303 0.004047038190766458 6.249999999999999 0.0
2.499996828337458 0.0039822484415532175 6.25 0.0
2.499996934500247 0.003915033763507287 6.250000000000001 0.0
2.499997042536088 0.0038454272599655675 6.249999999999998 0.0
2.49999715219373 0.0037734630301556587 6.25 0.0
2.4999972632176486 0.0036991761606101235 6.25 0.0
2.4999973753485323 0.0036226027174136883 6.249999999999998 0.0
2.4999974883237703 0.0035437797392582644 6.250000000000001 0.0
2.4999976018779426 0.003462745231274751 6.250000000000001 0.0
2.499997715743322 0.0033795381596049227 6.25 0.0
2.499997829650377 0.003294198446671111 6.250000000000001 0.0
2.4999979433282777 0.0032067669670960003 6.25 0.0
2.499998056505412 0.0031172855442196915 6.250000000000002 0.0
2.4999981689098965 0.0030257969471562045 6.250000000000001 0.0
2.4999982802700997 0.0029323448883268625 6.25 0.0
2.499998390315162 0.0028369740214035134 6.25 0.0
2.499998498775521 0.0027397299395903302 6.250000000000001 0.0
2.4999986053834364 0.002640659174169029 6.250000000000002 0.0
2.4999987098735197 0.002539809193228688 6.250000000000001 0.0
2.4999988119832626 0.0024372284004980965 6.25 0.0
2.4999989114535666 0.0023329661341955576 6.250000000000001 0.0
2.4999990080292713 0.0022270726658085035 6.249999999999999 0.0
2.499999101459686 0.0021195991987130137 6.25 0.0
2.4999991914991133 0.0020105978665414647 6.250000000000001 0.0
2.499999277907377 0.0019001217312051078 6.25 0.0
2.4999993604503454 0.0017882247804772728 6.250000000000002 0.0
2.499999438900447 0.0016749619250422962 6.25 0.0
2.4999995130371895 0.0015603889949150555 6.25 0.0
2.499999582647666 0.0014445627351362003 6.25 0.0
2.49999964752706 0.001327540800648907 6.250000000000001 0.0
2.4999997074791396 0.0012093817502640868 6.250000000000002 0.0
2.4999997623167474 0.0010901450396225802 6.250000000000001 0.0
2.4999998118622773 0.000969891013064958 6.249999999999998 0.0
2.4999998559481442 0.0008486808943220836 6.250000000000002 0.0
2.4999998944172352 0.000726576775942587 6.249999999999999 0.0
2.499999927123361 0.0006036416073768772 6.250000000000001 0.0
2.4999999539316757 0.0004799391816412629 6.249999999999998 0.0
2.4999999747190973 0.000355534120490165 6.249999999999998 0.0
2.4999999893747002 0.00023049185802920824 6.249999999999998 0.0
2.499999997800095 0.00010487862270728852 6.25 0.0
2.4999999999097846 -2.1238582368555214e-05 6.250000000000001 0.0
2.499999995631505 -0.00014779200084558025 6.250000000000001 0.0
2.4999999849065375 -0.0002747131463086234 6.25 0.0
2.49999996769 -0.00040193282727096085 6.249999999999998 0.0
2.4999999439511136 -0.0005293811740021862 6.249999999999999 0.0
2.49999991367344 -0.0006569876672150843 6.250000000000002 0.0
2.4999998768550897 -0.0007846811686255908 6.25 0.0
2.499999833508909 -0.0009123899533919226 6.249999999999999 0.0
2.499999783662625 -0.0010400417444306072 6.250000000000001 0.0
2.4999997273589636 -0.0011675637485987441 6.249999999999999 0.0
2.4999996646557383 -0.0012948826947231542 6.249999999999997 0.0
2.4999995956258982 -0.0014219248734484338 6.250000000000001 0.0
