# re(psi_t) im(psi_t) re(psi_t+dt) im(psi_t+dt)
-0.16622244951126924 0.6188908223837376 -0.1025751469311545 0.6261010807095673
-0.1344093359606821 0.6233007220814104 -0.07080005605637514 0.6273008792811694
-0.1025751469311545 0.6261010807095673 -0.03916329078108112 0.6269130298747967
-0.07080005605637459 0.6273008792811695 -0.007742942765297619 0.6249543040861902
-0.03916329078108056 0.6269130298747966 0.023384216971945614 0.6214452524970403
-0.007742942765297619 0.6249543040861902 0.05414291775224999 0.616410115452679
0.023384216971945614 0.6214452524970403 0.08445956338074873 0.6098767254592785
0.05414291775225053 0.616410115452679 0.11426240035014432 0.6018764015291037
0.08445956338074925 0.6098767254592783 0.14348167974245926 0.5924438358193357
0.11426240035014432 0.6018764015291037 0.172049812484538 0.5816169729258919
0.14348167974245926 0.5924438358193357 0.19990151763343647 0.5694368822085308
0.172049812484538 0.5816169729258919 0.22697396338858478 0.5559476235372858
0.19990151763343694 0.5694368822085305 0.2532069005488828 0.5411961068629147
0.22697396338858528 0.5559476235372856 0.27854278815467165 0.5252319460255649
0.2532069005488828 0.5411961068629147 0.3029269110767515 0.5081073072261933
0.27854278815467165 0.5252319460255649 0.3263074893371932 0.4898767525944816
0.3029269110767515 0.5081073072261933 0.34863577896962034 0.4705970792949661
0.3263074893371936 0.48987675259448127 0.3698661642497918 0.45032715461993317
0.3486357789696207 0.47059707929496586 0.389956241150678 0.4291277475232377
0.3698661642497918 0.45032715461993317 0.40886689189972475 0.40706135705362445
0.389956241150678 0.4291277475232377 0.42656235053955094 0.3841920381493638
0.40886689189972475 0.40706135705362445 0.44301025941692335 0.36058522525803766
0.4265623505395513 0.3841920381493634 0.4581817165483762 0.3363075542461637
0.4430102594169237 0.36058522525803727 0.4720513138342781 0.3114266830630216
0.4581817165483762 0.3363075542461637 0.4845971661164186 0.28601111162154064
0.4720513138342781 0.3114266830630216 0.49580093109722834 0.2601300013564886
0.4845971661164186 0.28601111162154064 0.5056478201615309 0.23385299491641576
0.49580093109722856 0.26013000135648817 0.5141266001641629 0.20725003644093806
0.505647820161531 0.23385299491641529 0.5212295862688626 0.18039119286898217
0.5141266001641629 0.20725003644093806 0.5269526259454577 0.15334647671657997
0.5212295862688626 0.18039119286898217 0.5312950742535244 0.12618567075476278
0.5269526259454577 0.15334647671657997 0.5342597605613046 0.09897815500903058
0.5312950742535245 0.1261856707547623 0.5358529468687001 0.0717927364918578
0.5342597605613046 0.0989781550090301 0.5360842779225723 0.04469748206873546
0.5358529468687001 0.0717927364918578 0.5349667233313193 0.017759554846386184
0.5360842779225723 0.04469748206873546 0.5325165119037434 -0.008954945540910555
0.5349667233313193 0.017759554846386184 0.5287530584545087 -0.03538113838449382
0.5325165119037434 -0.008954945540911027 0.5236988833350056 -0.06145551274590662
0.5287530584545086 -0.03538113838449428 0.5173795249641363 -0.08711607335984048
0.5236988833350056 -0.06145551274590662 0.5098234456483824 -0.11230248127812417
0.5173795249641363 -0.08711607335984048 0.5010619309945026 -0.13695618895379327
0.5098234456483824 -0.11230248127812417 0.4911289832312723 -0.1610205694812529
0.5010619309945024 -0.1369561889537937 0.4800612087688404 -0.18444103972604292
0.49112898323127213 -0.16102056948125335 0.4678977003354765 -0.20716517709571414
0.4800612087688404 -0.18444103972604292 0.4546799140417216 -0.22914282972177905
0.4678977003354765 -0.20716517709571414 0.44045154173122014 -0.2503262198415241
0.4546799140417216 -0.22914282972177905 0.42525837898577074 -0.27067004018767
0.4404515417312199 -0.25032621984152453 0.40914818915939105 -0.29013154321332874
0.42525837898577046 -0.2706700401876704 0.3921705638224456 -0.3086706229994252
0.40914818915939105 -0.29013154321332874 0.37437678000209834 -0.3262498897116547
0.3921705638224456 -0.3086706229994252 0.35581965460957055 -0.34283473649407664
0.37437678000209834 -0.3262498897116547 0.3365533964478526 -0.3583933987065763
0.35581965460957027 -0.342834736494077 0.316633456195688 -0.3728970054335752
0.33655339644785226 -0.35839339870657655 0.2961163747647892 -0.38631962321150687
0.316633456195688 -0.3728970054335752 0.2750596304273777 -0.3986382919426482
0.2961163747647892 -0.38631962321150687 0.2535214851102894 -0.40983305298283607
0.2750596304273777 -0.3986382919426482 0.23156083025002364 -0.4198869694103921
0.253521485110289 -0.4098330529828363 0.20923703260030305 -0.4287861385031382
0.23156083025002325 -0.41988696941039233 0.18660978037993123 -0.4365196964696925
0.20923703260030305 -0.4287861385031382 0.1637389301440171 -0.44307981550023523
